ID,location,temperature,air_quality_index,wind_speed,humidity,precipitation
70B68B43-9904-545A-28E8-CCCE90BD47A9,Cairns,27°C,24,3km/h,Yes,14mm
7A1EC92E-8E41-0D8B-5458-82913223A243,Cairns,30°C,8,4km/h,Yes,14mm
94E9358B-05C3-1F6B-11B3-BFB8858F3DCB,Adelaide,29°C,20,6km/h,Yes,13mm
F7C361C6-847B-4535-8E6C-9DEFAD0D3EAE,Darwin,31°C,56,5km/h,No,9mm
C43AE733-1881-A692-0E4E-A38D90616D9B,Adelaide,32°C,55,3km/h,Yes,9mm
8F9224CD-2427-3DB0-340D-DD9042DC37AD,Perth,30°C,26,4km/h,Yes,15mm
8EBBF018-1D50-52C5-340A-CDA2FB3F76C5,Melbourne,34°C,43,4km/h,No,5mm
0EEF4AAA-A5CD-A73C-4A53-63E8E7328E04,Perth,28°C,9,7km/h,Yes,13mm
2D7B42EA-A45B-5788-7815-9CDA3F5282BA,Melbourne,35°C,13,5km/h,No,3mm
D599C0C7-69C7-65A1-9EDF-6E16A25E0C42,Adelaide,36°C,14,3km/h,No,5mm
6A9C4499-2A19-A685-348F-7B408BE653F2,Melbourne,28°C,48,7km/h,Yes,11mm
7142B76B-7D40-7D26-8950-1BB7A0D51A2A,Adelaide,32°C,10,7km/h,Yes,7mm
11CFB7A9-5083-062E-3167-D0C8BD022913,Cairns,34°C,23,3km/h,No,3mm
9CC8E45C-19AC-62E6-9099-CE5388C220ED,Adelaide,30°C,15,4km/h,No,7mm
4011EB75-3E33-77D4-0DC7-C348A9B87D80,Adelaide,29°C,58,7km/h,Yes,11mm
4D869410-56A6-07AF-7A70-4E850DE22110,Perth,36°C,39,7km/h,No,5mm
A78B7705-04F5-5268-1122-8C409AC41504,Cairns,31°C,55,4km/h,Yes,5mm
45A6E911-6EAD-25D1-6816-7CE6A4C8525B,Cairns,34°C,13,3km/h,Yes,8mm
9FF742B6-1F1E-56CF-7450-C3E795DF9FE3,Perth,32°C,9,7km/h,Yes,8mm
C3B6E4C5-04B4-5643-7D1A-4753EF8BA470,Melbourne,31°C,20,3km/h,Yes,9mm
0D2F1708-15B9-2F1F-20EC-9E513C4504CB,Sydney,36°C,48,6km/h,No,4mm
833A6AB2-7C3B-10D9-00F1-FD196A243115,Sydney,31°C,8,4km/h,Yes,9mm
872DAA49-7BC3-9C8C-14A4-D6239FFE7ACE,Sydney,32°C,25,3km/h,No,5mm
2CD3FCA2-4F45-4911-7F7B-B6ECFE3072A4,Adelaide,30°C,33,4km/h,Yes,15mm
C3806A7F-169B-6CB8-43DE-69D324EC4305,Cairns,30°C,35,5km/h,Yes,12mm
8D1E95F4-94E7-8B06-9269-1EE701D254FE,Cairns,28°C,33,3km/h,Yes,15mm
9AFDF51B-041B-37BC-982E-4B24547872BB,Darwin,29°C,15,6km/h,Yes,14mm
DA0391D9-9113-2F9A-2FD9-8263BC17A60D,Darwin,30°C,11,5km/h,Yes,14mm
DCE076C5-3CCC-7729-7934-1D5C0BC44C29,Sydney,33°C,44,4km/h,Yes,6mm
D2861FAA-1E56-A58E-872E-097850DE3BCB,Sydney,30°C,25,5km/h,No,7mm
76557A54-35FD-09A5-2DDB-EB63DAF7411A,Sydney,27°C,52,5km/h,Yes,11mm
50971656-18A9-3C42-8254-CDCD458F6437,Sydney,30°C,12,3km/h,No,8mm
AC194F9E-9329-0020-346C-56B21D319F50,Cairns,36°C,57,6km/h,No,5mm
83703D65-2FED-32D8-5ADE-D5043B3D3028,Perth,28°C,47,5km/h,Yes,15mm
20EA1FC8-7DFE-38AC-56D9-4939358C92E9,Cairns,31°C,34,6km/h,Yes,6mm
6ABCDA1D-253C-66B6-27AD-FCD680090275,Cairns,28°C,36,6km/h,Yes,15mm
31BC0764-2D19-7AF0-0E03-B74F473A44F7,Adelaide,35°C,6,4km/h,No,3mm
A1040D39-840C-6E6B-26AB-802C402F7CF3,Adelaide,27°C,24,5km/h,Yes,14mm
91EF8630-A600-5472-62FC-18C84E5A5E9D,Melbourne,34°C,34,6km/h,Yes,6mm
9819DCA0-2309-4339-64B1-AFDE18703032,Darwin,34°C,8,4km/h,Yes,6mm
967975F9-0644-6D20-A66E-A2768702A744,Perth,30°C,30,5km/h,Yes,8mm
128557CC-8E7B-A5CF-424C-85C403107846,Sydney,27°C,39,4km/h,Yes,11mm
DC49DE01-0473-469E-A250-62461ED46487,Cairns,27°C,8,3km/h,Yes,12mm
D7C934DD-8461-9DE6-7454-309C2D0D0380,Melbourne,34°C,20,7km/h,No,6mm
98326A0F-2515-3D88-0DE2-1FF045814D07,Darwin,35°C,58,7km/h,No,3mm
B3F09AAD-1BD0-0DBE-8F0D-EFBF58055912,Sydney,35°C,42,7km/h,No,5mm
14A39246-35DC-55B8-3CF5-12ECC5990260,Sydney,32°C,11,6km/h,Yes,8mm
0EF95E93-1CF2-2B57-73E5-169BC8555890,Adelaide,36°C,14,7km/h,No,5mm
7FD3DEE1-351C-14C8-2B5C-2BF5C2015CC5,Darwin,31°C,18,7km/h,Yes,8mm
2718342B-96B1-3E54-49F7-379FB9207F02,Darwin,27°C,55,3km/h,Yes,13mm
6C4D8BF2-3BD2-8D62-7776-03DC9E029949,Cairns,32°C,29,6km/h,Yes,9mm
1BB0BD69-A0E1-8D27-9530-D6FC61092DBD,Cairns,36°C,8,4km/h,No,4mm
B4DFD713-698F-9E22-80B8-9AAE293E06A8,Cairns,34°C,20,7km/h,Yes,8mm
F424281D-7EE6-518D-6A63-209F86BF1CC4,Perth,32°C,52,4km/h,Yes,6mm
E4B29D5F-2A27-867B-81BB-F472C8290619,Melbourne,32°C,35,5km/h,Yes,8mm
3960DBC0-47A9-5484-8BBF-831438D97AB2,Darwin,31°C,45,4km/h,Yes,7mm
E9AA6644-7498-898C-0BE5-0F4BCBD74166,Cairns,35°C,20,6km/h,No,5mm
CEC21BAB-8AD0-3348-59C9-1DFF0D1B247A,Darwin,36°C,6,7km/h,No,5mm
CD2806FD-0A2F-5926-0706-B8FD76DD7788,Perth,27°C,38,5km/h,Yes,10mm
E9579EA1-2740-2792-1EBD-15873BC67072,Melbourne,30°C,8,6km/h,Yes,13mm
F8E4C22C-A280-09CC-4A31-9467D4739808,Sydney,35°C,47,3km/h,No,4mm
1B6E2965-27B8-1688-6335-AC3B33288262,Adelaide,32°C,46,6km/h,No,7mm
6AFF6D71-9AF3-18C2-466F-E2720CA7437F,Perth,34°C,22,4km/h,No,4mm
0EBC4E0E-6D61-A326-59B1-23E50E594D94,Perth,28°C,46,7km/h,Yes,11mm
5E43817C-6B45-2AD0-5117-934A53594BFC,Adelaide,27°C,13,7km/h,Yes,12mm
81D023DB-3870-4CEE-68F6-AE8635921A09,Sydney,34°C,8,7km/h,Yes,6mm
ADF0F5CD-3B5D-7359-8FE1-FD1FE0B402BB,Perth,36°C,14,6km/h,No,3mm
69276698-921F-0F50-606B-01D7958CA7C0,Melbourne,30°C,21,3km/h,Yes,11mm
B33E48E0-9F7B-5954-4DBC-A022207A77EE,Sydney,28°C,10,6km/h,Yes,13mm
BACFB5DF-8FCA-1F57-A43A-A0242FCE50A2,Darwin,34°C,54,3km/h,No,3mm
B35CB6B8-1448-8E77-2F61-C20AED2F09D0,Darwin,36°C,14,3km/h,No,3mm
55B295E8-5250-3808-21A3-5972BF5B7916,Adelaide,32°C,33,3km/h,No,8mm
CF94BF1F-0B5C-11FE-2456-BCD7D5116799,Perth,34°C,17,3km/h,No,3mm
9B6CCCEF-599F-5CEA-76EC-874FE6EA47F9,Melbourne,28°C,60,3km/h,Yes,11mm
C8EE24BC-9570-92D9-1619-4E072E5222B6,Sydney,30°C,39,6km/h,Yes,15mm
F1B9B992-3653-03CC-81EA-CAD3BE032FF2,Cairns,34°C,33,5km/h,No,5mm
2188C919-03DD-9580-6BFE-2CCBB8851316,Sydney,35°C,7,6km/h,No,5mm
1F0DB02C-2A66-03B7-667B-9DFE49D97FC6,Adelaide,31°C,9,7km/h,Yes,8mm
DD6F686B-33A2-4021-486B-9C5FA3E481B5,Adelaide,32°C,12,5km/h,Yes,9mm
A8E08D06-A6F9-672C-0BB1-AD8A95A16A45,Darwin,31°C,52,3km/h,No,9mm
D258AB6A-A122-9D44-9BCC-180162CE3C92,Cairns,30°C,11,3km/h,Yes,13mm
AA5F759A-138F-7113-44A2-5D2E1BF805FD,Sydney,36°C,38,6km/h,No,3mm
A351209B-2AAC-7FE4-06B9-AB71080038AD,Cairns,31°C,57,4km/h,Yes,7mm
125E6DE0-398B-89F7-5B90-7AC2F8DFA212,Darwin,27°C,40,6km/h,Yes,15mm
9C2149E3-35D0-6F42-4566-D3175CAE54B1,Perth,28°C,11,6km/h,Yes,11mm
B0507C15-6234-0E49-67BA-3F14A4D612ED,Cairns,27°C,60,4km/h,Yes,15mm
FCDE9FC3-0319-4B4D-4A23-6F2FEF846095,Darwin,28°C,39,4km/h,Yes,15mm
30A2C591-9C21-5A88-696A-FB5EB8A542A3,Cairns,34°C,48,6km/h,No,8mm
D8745865-132F-2505-9913-B1527A93921D,Cairns,29°C,32,3km/h,Yes,14mm
609334B5-3D0E-0EB4-6A04-CE6B310C5752,Perth,31°C,42,7km/h,Yes,6mm
E3437059-0723-1CF8-8EBE-1547A09C4B4E,Cairns,31°C,40,5km/h,No,5mm
772C78CF-63F6-9EF9-4F15-09E4649209B3,Cairns,36°C,19,6km/h,No,4mm
A8115E66-2521-4698-A2FA-54747DA4630C,Adelaide,27°C,33,5km/h,Yes,10mm
2D7D5264-7E2E-623C-073A-C5C4BA3443A0,Cairns,36°C,18,4km/h,No,3mm
56B5A072-8486-0F01-5EC7-1A8A70405CEE,Cairns,27°C,60,3km/h,Yes,10mm
C3DC1CBE-6E26-9618-4AF9-9FB5108F5423,Sydney,29°C,42,7km/h,Yes,11mm
DB4DE47E-9BC7-7718-1541-292390CB1FEB,Melbourne,35°C,16,5km/h,No,4mm
9CF53527-3B6D-04AF-317D-D0A9BBBCA723,Adelaide,32°C,16,7km/h,Yes,9mm
E57FC75C-422B-2FBE-7BEB-564ED46F9D50,Melbourne,29°C,50,4km/h,Yes,10mm
BF6EDFC8-3AE3-4BE5-0D49-02CF16C738EC,Darwin,34°C,34,3km/h,No,5mm
437B049A-2043-1153-74AE-AA02C2717E4E,Sydney,29°C,39,5km/h,Yes,14mm
CE36B4B8-3956-6841-7730-0BAC791E5CD4,Melbourne,29°C,37,3km/h,Yes,11mm
680354C7-66F9-0FA9-1858-EBEDF18B01F7,Darwin,34°C,28,5km/h,No,3mm
EEA6DE50-4B20-0BCB-4DF1-7D374C4096AA,Melbourne,31°C,29,7km/h,No,5mm
7D6C3B7A-0C70-3E5A-3D33-827CA03D230F,Darwin,34°C,16,4km/h,No,4mm
979D417E-3B08-3801-97FC-39D818EF8389,Cairns,28°C,37,6km/h,Yes,10mm
94A8414B-0E6E-0BBA-0EEB-36F488D18BBF,Darwin,35°C,55,3km/h,No,4mm
103C9681-01BE-9230-3F9E-78C267C38578,Melbourne,32°C,57,5km/h,No,8mm
FADA7786-04DF-375F-1076-1EB3F1B3164B,Perth,29°C,56,5km/h,Yes,14mm
044DD225-0241-77E1-07A9-5CA700185C4B,Cairns,34°C,51,6km/h,No,3mm
A384EFC5-A56E-3427-47E1-B44F197A813F,Sydney,33°C,45,4km/h,Yes,7mm
0A09AA77-8505-7E7E-0511-9A85AEC607B1,Darwin,36°C,52,5km/h,No,3mm
119FEFC8-79DC-67DC-26CF-AFA1DE360105,Darwin,33°C,43,4km/h,Yes,9mm
D2EB675B-993E-69C6-4BEA-7E97D13625F6,Melbourne,34°C,58,4km/h,No,5mm
B6A939F5-4B9D-66EB-471F-D90725F327D5,Darwin,27°C,40,5km/h,Yes,11mm
A407D4B8-5A5D-1D06-9FB7-828856B49AD8,Cairns,33°C,10,3km/h,No,8mm
3DF86400-3994-8F12-7734-69D52701010E,Adelaide,34°C,57,3km/h,No,5mm
A8463B52-8287-44E4-89A6-5B775EF63000,Sydney,28°C,16,7km/h,Yes,13mm
E2CCB747-4968-980E-3566-EAFD29F62691,Sydney,36°C,6,7km/h,No,4mm
D02CDAA8-644C-4C62-3C89-C7653B9E19F1,Sydney,35°C,47,7km/h,No,3mm
8E559F2D-3BF3-27E8-15E1-43BBC79F924A,Darwin,29°C,14,7km/h,Yes,14mm
ED7C54A6-6923-4BF0-9C7D-4E294F4F3B44,Melbourne,30°C,50,7km/h,Yes,15mm
BBD6DCBA-4744-9B6F-2512-24C4969D62B5,Cairns,30°C,24,7km/h,Yes,5mm
8E070D66-50BC-1589-6B16-EC36F8D00DA7,Perth,32°C,28,4km/h,No,5mm
B1987652-37C8-5138-1489-BF8D60F9730E,Sydney,28°C,34,7km/h,Yes,12mm
A210592E-2E0E-6152-43A6-FB7153386A42,Adelaide,32°C,38,5km/h,Yes,6mm
CA2FBC4C-79F1-8036-9E83-3CB2AC1139A7,Darwin,34°C,9,3km/h,No,9mm
547EA200-28EB-2E1E-24A6-C3699F422061,Perth,31°C,52,5km/h,No,5mm
6BAF5625-859A-44CA-A0BD-60033B12090F,Perth,28°C,28,5km/h,Yes,15mm
F9DD4CC5-6B39-35F9-55A7-912B08B99733,Sydney,33°C,24,6km/h,No,5mm
E41D15E0-9A95-99D1-5B1B-BCE3FCEB7EAA,Cairns,34°C,48,5km/h,No,3mm
6866277D-863B-A34D-5C0C-B1F6303050F8,Adelaide,30°C,45,6km/h,Yes,13mm
7B936EEA-9654-A202-4F85-33853B4C4F69,Cairns,27°C,6,7km/h,Yes,11mm
764299DC-3B00-3A5F-4759-C4F4067A9D8A,Perth,32°C,7,3km/h,No,8mm
A6EA46D5-82A1-4FB1-279A-30A94D12A09C,Perth,32°C,34,5km/h,Yes,6mm
B87CD221-307A-29FC-8399-B64ED83791DD,Cairns,30°C,56,5km/h,Yes,12mm
33FADE7F-8BB5-4F38-5A56-3858D98114FE,Melbourne,30°C,55,6km/h,Yes,13mm
DC92881D-407B-7027-71E1-FA59139D83B1,Darwin,30°C,57,4km/h,No,6mm
94036E3D-581A-854E-6AD1-671718B4279F,Cairns,35°C,9,6km/h,No,5mm
DFA75021-628B-954E-5C5E-1F25B0DC81F9,Perth,34°C,59,7km/h,No,3mm
8313FCF1-6738-0081-617D-763B58332454,Darwin,30°C,24,4km/h,No,9mm
8B74DC08-0E92-88B7-6E83-D0C9AE07708F,Adelaide,30°C,57,5km/h,No,6mm
C3D03AB6-8BD9-3662-0EB0-3C31C5028C51,Darwin,27°C,47,3km/h,Yes,11mm
5938B663-463F-4CD8-6BB8-0057078F9A2E,Melbourne,27°C,28,5km/h,Yes,15mm
536EC345-06A6-90BE-73D2-B273AD4441B9,Perth,35°C,60,7km/h,No,5mm
E7146D4C-924D-A2A1-12EB-57A7DCF77EB6,Melbourne,36°C,54,3km/h,No,3mm
8D488A8F-98AC-151A-4957-946D8C6671C3,Darwin,29°C,57,3km/h,Yes,12mm
B3B25C96-54D9-719E-A6FA-3571E7164F56,Perth,32°C,40,4km/h,Yes,7mm
79E3179E-7BD8-A392-1BB0-4DED168C7349,Sydney,36°C,8,4km/h,No,4mm
42B0AABB-370C-8113-6C77-0835DD4C5B5F,Adelaide,34°C,48,5km/h,No,5mm
E8456C76-91C7-1F0B-9CE0-F043CAB138AF,Melbourne,29°C,19,6km/h,Yes,10mm
89A53F7E-0564-A647-86E3-B5605EB13014,Perth,31°C,15,4km/h,No,8mm
FC67FAB5-09A1-1D74-8DF9-B784056E77EA,Perth,35°C,17,6km/h,No,4mm
3D191750-6F8A-1FC1-5E40-5298A1921C3A,Darwin,35°C,57,4km/h,No,4mm
2E157665-2EAC-4746-0EE1-8F2E70127824,Perth,29°C,11,4km/h,Yes,11mm
AA25FB98-9F9F-69C2-42C8-18F5979E447E,Melbourne,30°C,23,4km/h,Yes,14mm
37A93EF5-0CD4-3AAD-5E20-6D6BFB81969C,Melbourne,34°C,13,7km/h,No,4mm
D79BC902-8FE8-76BA-2182-21E23F871A05,Sydney,28°C,15,4km/h,Yes,15mm
9E47C9C9-7161-4440-7D25-EFA96E77796A,Adelaide,31°C,10,5km/h,No,9mm
A3E2DDBF-66B1-3718-8BA6-749927366FE2,Melbourne,29°C,60,6km/h,Yes,15mm
CBE7EE86-4B8F-776D-9F8A-84FF6A8E615E,Adelaide,34°C,6,3km/h,No,3mm
6DB0AEC6-8449-8D85-0147-3A377AAE7CDC,Perth,30°C,45,6km/h,Yes,12mm
FDC47BB1-8B97-377E-A41C-0CED2DA57B76,Sydney,27°C,52,6km/h,Yes,10mm
01D10FA8-767C-A01D-6F36-83BCDEB78169,Adelaide,30°C,12,7km/h,No,7mm
E8340C70-674A-7F9B-9F78-7B3038219EFE,Adelaide,28°C,58,5km/h,Yes,13mm
528A7C01-0E20-5BFE-02F9-1A5F00E34663,Melbourne,36°C,7,3km/h,No,4mm
82D8E02D-532D-60F4-44F4-B1E45CD411DE,Cairns,30°C,14,5km/h,No,8mm
54E5538A-28B7-4819-4B1B-96BC44740996,Sydney,29°C,55,7km/h,Yes,10mm
D2911A43-4240-45D0-85B8-15FBBC620EBB,Adelaide,28°C,52,6km/h,Yes,12mm
28635C69-1CE1-A175-8719-9CB3DD4D05CA,Adelaide,32°C,10,3km/h,No,8mm
709364F8-A246-61D6-8FC3-4FE25F731712,Sydney,36°C,32,4km/h,No,4mm
596ADF68-23EC-7C5F-427B-837A609718AC,Perth,36°C,23,3km/h,No,3mm
98D52F06-1D0C-23C2-8F65-45F2AF597D62,Perth,32°C,7,5km/h,Yes,5mm
03A342BE-890B-328A-71F2-2A92FD0B53D5,Sydney,32°C,31,3km/h,No,5mm
055C9149-7D1D-3446-601C-790C52884C98,Sydney,27°C,34,5km/h,Yes,14mm
5F965ECB-4E54-3768-890F-E79491B42DDF,Adelaide,36°C,14,6km/h,No,3mm
BC8BEE7E-9025-701B-8A27-A1F37E294A57,Darwin,30°C,14,4km/h,Yes,5mm
C0D4772F-22BE-998A-4D24-FCAE23D20779,Perth,32°C,22,7km/h,No,9mm
07821429-4698-44E5-43C2-4CD6C1698608,Cairns,31°C,8,6km/h,No,5mm
11DE7694-7CF6-7D2F-1002-0048E8F603E7,Cairns,34°C,23,7km/h,No,4mm
E6923C8C-89F3-742D-12AF-8CA3D9C29A6A,Sydney,34°C,31,6km/h,No,3mm
F3A60E2C-86C2-1493-0382-D4737A85453D,Adelaide,35°C,53,5km/h,No,5mm
EAB443EE-91EB-7599-951D-8E7D8F252F63,Cairns,34°C,21,3km/h,No,3mm
08BB9F10-0819-11CE-2F91-309FFD1D5971,Sydney,30°C,6,4km/h,Yes,15mm
8802B047-2C7B-45E3-2660-E435BF6B15BC,Darwin,34°C,38,3km/h,No,3mm
42231A1D-77A2-525D-9BE2-65963BC80237,Cairns,34°C,29,3km/h,No,6mm
BD736309-2696-9ECB-0889-C507EDCC6481,Darwin,34°C,11,4km/h,No,5mm
4D37D513-0423-9764-3E56-F3EB1B7F475C,Perth,30°C,25,3km/h,Yes,10mm
B8449038-6922-4115-8EEA-77E95EDC14C3,Darwin,30°C,53,3km/h,Yes,8mm
9AF314DD-544F-9AE3-9536-C660645A612E,Sydney,34°C,37,3km/h,No,3mm
19B437EB-5536-5882-0CA8-A8A53D8A8138,Cairns,27°C,12,6km/h,Yes,11mm
7064B0CC-1335-9FE1-3360-DACE87078408,Sydney,29°C,11,6km/h,Yes,12mm
EFB002C0-2271-183C-7E1C-FDF857370C62,Cairns,36°C,8,6km/h,No,3mm
8E4A2E3B-236E-70CB-1146-498B92D01A6D,Darwin,30°C,32,7km/h,Yes,10mm
ADCEBABB-3FB4-83B4-560E-ECFED806A734,Sydney,27°C,19,3km/h,Yes,12mm
DFEE8130-1B19-0A80-4D62-88F95F590C2D,Darwin,31°C,38,4km/h,Yes,5mm
5B503633-A53C-3F85-757D-D4F9A8080584,Darwin,32°C,15,6km/h,No,9mm
743FE9A8-57B6-8A67-20C2-226B51C1A362,Cairns,29°C,28,4km/h,Yes,14mm
AC1681C9-2806-7D31-1148-75FC37FB1B38,Adelaide,29°C,34,3km/h,Yes,11mm
23339279-5F5B-0375-3FA7-7F8D73773002,Adelaide,30°C,43,6km/h,No,9mm
880FA504-4F93-A35E-A529-5320DDDC3629,Melbourne,29°C,33,6km/h,Yes,14mm
6A9EA607-0F53-421B-6F06-915531528EEE,Melbourne,32°C,22,7km/h,No,6mm
BF39DDCD-2612-9802-9502-E363B33972EB,Perth,28°C,40,6km/h,Yes,13mm
D22D2A6F-9AD5-3830-234A-AB869D6B8F74,Darwin,36°C,19,6km/h,No,5mm
7CEEFD13-3DD3-1774-26F8-33AEA9542B44,Sydney,30°C,54,4km/h,Yes,15mm
610C955C-791F-9EEB-6B95-B27E840B21BC,Melbourne,33°C,53,3km/h,No,8mm
AD8BD5D6-4654-8B1A-7B97-0207AC099E50,Cairns,36°C,43,6km/h,No,5mm
A584A7EB-56CC-46B9-1B9B-0E30589EA2DD,Sydney,36°C,44,4km/h,No,4mm
624324A9-8FA4-3A99-2EA7-CDED8B601C92,Perth,28°C,24,6km/h,Yes,11mm
77777EA8-1C4D-8FC1-22C1-AB2E12100AFC,Melbourne,28°C,11,7km/h,Yes,14mm
83152BA8-7919-3424-1BA0-6A9572D6395D,Darwin,33°C,53,7km/h,No,8mm
0E9B5532-3735-5C5A-74F2-BB3101DF02C2,Melbourne,29°C,39,3km/h,Yes,15mm
C6F355C1-4E1D-6419-79A8-040A8F4F0194,Cairns,35°C,24,7km/h,No,4mm
A6780B29-3C53-0E6B-3AB6-65F0EDF6318E,Sydney,36°C,30,7km/h,No,3mm
A8A93C90-478D-2AE1-0274-900C74D5410F,Cairns,33°C,15,5km/h,No,9mm
69C9244B-9138-65FB-3D3B-D14E20CC0789,Cairns,36°C,39,4km/h,No,4mm
161CC11C-74DD-48DA-9B72-DEB0C393626E,Sydney,35°C,59,3km/h,No,4mm
6FFBF125-19EC-7EC0-819B-6BF1D75E16F5,Sydney,34°C,37,3km/h,Yes,7mm
801809F3-834B-5D87-07DE-E3B4947D1942,Cairns,34°C,39,7km/h,No,5mm
F2F5A65C-594D-3F07-34F2-D34256142F3D,Darwin,28°C,48,4km/h,Yes,12mm
CAE922D5-2774-0F6C-89FF-5C5BC26D2BC0,Melbourne,27°C,37,6km/h,Yes,11mm
056300ED-29CD-78F2-22D2-AFD08D076994,Cairns,28°C,57,3km/h,Yes,15mm
6EEA1888-11FB-9FD0-36D3-E20623450855,Adelaide,27°C,23,3km/h,Yes,13mm
1C5EE9A8-80AC-5DE9-3D61-7930C29122B7,Perth,34°C,27,4km/h,Yes,8mm
8E63544C-2A40-8570-A299-B413FB6D8C0F,Sydney,27°C,44,3km/h,Yes,10mm
8356CE06-1583-5FF0-07F9-63B1B422087A,Adelaide,33°C,55,3km/h,Yes,6mm
BFACA33D-35E9-5903-8F63-8AB70EB226CC,Cairns,33°C,8,7km/h,No,9mm
69780681-7677-8D18-9D54-55E0F011057F,Perth,34°C,39,5km/h,No,4mm
0B1608EC-05B6-8109-02C6-348507938A60,Darwin,33°C,15,7km/h,No,8mm
699A27A6-4789-2C17-4F23-FF71144A3532,Adelaide,34°C,21,4km/h,Yes,8mm
66E99DD4-9905-3E94-3701-82CCB7821DFA,Cairns,31°C,54,3km/h,Yes,8mm
A2525EEF-8F5F-4B2D-1CC0-570111014482,Darwin,30°C,35,3km/h,Yes,14mm
2FE14749-956E-9D04-7067-758CC64A829E,Perth,30°C,33,4km/h,Yes,5mm
4D1E509F-0976-2056-36DE-A607C43E5E28,Perth,35°C,42,4km/h,No,4mm
3355B867-7B5D-8659-85C0-C545847E6DF5,Darwin,30°C,13,6km/h,No,7mm
8D5F9936-2D94-3AC7-4E5B-B8F904C75600,Cairns,36°C,10,7km/h,No,5mm
2C33F66F-25ED-284D-5A7D-91AAFE964BA2,Adelaide,34°C,12,4km/h,No,3mm
EE8BB2E7-1D41-38EE-A4DE-9BA54A165AC6,Cairns,34°C,28,6km/h,No,7mm
6824FD4D-97EF-9659-88F5-FB245D400CA8,Sydney,36°C,9,6km/h,No,4mm
557778C1-9664-7E53-6C68-57F6038691DD,Sydney,34°C,6,6km/h,No,5mm
692317F0-0CD9-3BC2-8A30-AED65BB5A2E8,Perth,36°C,27,3km/h,No,5mm
8536F7C2-4F96-5235-A0CC-EDC06F395F42,Cairns,36°C,31,7km/h,No,3mm
3C124C15-2103-5C23-153B-6BBA09FD9A73,Darwin,36°C,32,4km/h,No,5mm
D1FF00A6-9462-54BD-71C8-B861822A240C,Cairns,30°C,39,4km/h,No,6mm
D00D7DD2-3685-2CC7-98DB-B71085DD393C,Cairns,31°C,12,4km/h,Yes,7mm
70498CE5-84AC-0061-8740-D20761B50085,Perth,35°C,13,3km/h,No,4mm
0F17E525-0D91-69EF-8AB5-548342C111BE,Cairns,30°C,13,3km/h,Yes,14mm
6E75E5A3-909C-855E-7F94-5586F1B85B3B,Cairns,30°C,38,6km/h,Yes,13mm
FB3C6354-1CD5-9ACF-3944-B25204300B2B,Cairns,28°C,60,7km/h,Yes,14mm
5649D06D-7695-0EA3-1F0C-ECD8EEE181C6,Melbourne,34°C,11,6km/h,Yes,5mm
14708B56-2592-2E85-3FB2-92A6216B60EA,Adelaide,32°C,31,7km/h,Yes,6mm
12A5C629-34EE-3CD6-4951-F3B4CA111B81,Sydney,35°C,27,6km/h,No,4mm
D35710E0-3760-A788-211F-7559604C79B3,Darwin,28°C,47,5km/h,Yes,10mm
472BFD72-2859-39ED-0A26-347448CF30CD,Adelaide,31°C,9,7km/h,Yes,9mm
4C5BAC3E-51F6-8EEE-66B5-43C5438196B9,Melbourne,27°C,59,5km/h,Yes,15mm
8092B368-9898-23A7-1C6A-90453B1A0811,Adelaide,33°C,11,7km/h,No,8mm
E480C826-6552-2E78-4CE4-B8FD60B17BB4,Cairns,30°C,26,4km/h,Yes,14mm
00FDF31A-4095-2045-5A12-D4CEFA0869DD,Sydney,30°C,13,7km/h,Yes,10mm
62744A9A-7DF3-3B75-9D88-CB67D5667113,Sydney,30°C,60,4km/h,Yes,15mm
1A328352-88E3-2685-6600-C31016EF1039,Melbourne,34°C,43,5km/h,No,5mm
243187ED-1068-9612-33D5-F14A67226B6C,Sydney,27°C,25,3km/h,Yes,15mm
6725F355-79DF-180D-8E4D-FF3C8A807F6B,Cairns,34°C,10,3km/h,No,7mm
873B376A-9055-0741-58B9-97E6446FA00A,Cairns,29°C,34,7km/h,Yes,11mm
1087343A-81E2-2426-452E-8B126F22A5EB,Cairns,32°C,55,7km/h,Yes,6mm
36310125-5716-187B-48BA-D0E789C02218,Cairns,35°C,21,3km/h,No,5mm
A72EC5FE-938F-8053-753C-6825D08C013C,Perth,27°C,15,7km/h,Yes,13mm
BA5D29FF-5E49-264A-0782-F19D22641122,Melbourne,31°C,45,7km/h,No,8mm
DDB6EA32-1DBB-300D-0AD4-B47EC8E1637E,Melbourne,31°C,44,7km/h,Yes,5mm
E0AEA999-9684-7A01-2838-9100233D4B91,Darwin,28°C,50,4km/h,Yes,10mm
209E40C5-1F8B-A2D1-6A09-161E34C94250,Darwin,34°C,10,5km/h,No,3mm
659CF9F7-9D02-4CFA-5821-92F35E308991,Adelaide,33°C,7,3km/h,No,7mm
56A0BBFC-20DF-66B2-1ABC-906917CA08FA,Adelaide,32°C,55,3km/h,Yes,8mm
9120A040-2116-636C-0AEE-000FDA06A3F6,Cairns,28°C,18,6km/h,Yes,10mm
936A55B9-5E4B-2F78-9850-489005AA1ACD,Melbourne,34°C,13,6km/h,No,5mm
F64C7328-7BD9-621D-760B-DD368DC7163C,Cairns,27°C,12,3km/h,Yes,10mm
45EE53A2-766C-1D38-17EB-3D48FAE2171E,Melbourne,29°C,33,7km/h,Yes,14mm
